,Subject,0,Item,0,Condition,0,Word,0,0,0,0,RT,0,0
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,4,taxis,dakés,1,yes,775,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,775
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,5,ignorált,iczinolt,1,yes,795,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,795
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,6,a,i,0,yes,679,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,679
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,7,központi,kihbesti,1,yes,655,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,655
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,8,úton%2C,óson%2C,0,yes,628,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,628
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,9,befordult,bizordánt,0,yes,837,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,837
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,10,a,ü,0,yes,578,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,578
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,23,0,Expt-D,3,11,kereszteződésénél.,keleszárgügésinál.,0,yes,840,A motoros%2C akit a taxis ignorált a központi úton%2C befordult a kereszteződésénél.,840
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,0,Nyilvánvaló,Nyevviljáló,0,yes,615,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,615
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,1,volt%2C,folp%2C,0,yes,522,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,522
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,2,hogy,bégy,0,yes,486,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,486
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,3,a,ö,0,yes,475,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,475
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,4,kalauz,kemarű,0,yes,599,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,599
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,5,hirtelen,hepitten,0,yes,603,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,603
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,6,kivett,kozesz,1,yes,791,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,791
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,7,szabadságának,szübamlásának,0,yes,816,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,816
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,8,hátterében,prorelébes,0,yes,633,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,633
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,9,családi,nyukámi,0,yes,559,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,559
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,10,problémák,práguggák,1,yes,712,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,712
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,175,0,Filler-E,68,11,vannak.,rappak.,1,yes,595,Nyilvánvaló volt%2C hogy a kalauz hirtelen kivett szabadságának hátterében családi problémák vannak.,595
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,0,A,I,0,yes,492,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,492
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,1,szakértő%2C,szaméltó%2C,0,yes,605,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,605
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,2,akit,odét,1,yes,963,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,963
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,3,kiábrándított,koáchardetatt,0,yes,709,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,709
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,4,a,ü,0,yes,463,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,463
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,5,menedzser,menesbvén,0,yes,829,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,829
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,6,az,öz,0,yes,666,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,666
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,7,év,éz,0,yes,644,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,644
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,8,végén%2C,rején%2C,1,yes,721,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,721
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,9,aggasztotta,ékgősztennyi,0,yes,710,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,710
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,10,a,é,1,yes,612,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,612
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,82,0,Expt-C,18,11,kamarát.,küvalál.,0,yes,648,A szakértő%2C akit kiábrándított a menedzser az év végén%2C aggasztotta a kamarát.,648
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,0,A,U,0,yes,499,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,499
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,1,látogató,vödodaló,0,yes,611,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,611
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,2,az,öz,0,yes,750,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,750
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,3,iránt,ilást,0,yes,588,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,588
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,4,érdeklődött%2C,éldeklójzen%2C,0,yes,572,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,572
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,5,hogy,bégy,0,yes,457,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,457
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,6,a,ű,0,yes,577,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,577
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,7,múzeum,móceke,1,yes,645,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,645
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,8,vasárnaponként,fesérnadonkény,0,yes,951,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,951
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,9,is,iz,1,yes,771,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,771
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,10,nyitva,gyedva,1,yes,623,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,623
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,164,0,Filler-D,57,11,tart-e.,dert-e.,1,yes,725,A látogató az iránt érdeklődött%2C hogy a múzeum vasárnaponként is nyitva tart-e.,725
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,0,A,I,0,yes,509,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,509
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,1,kémikus%2C,kiginun%2C,0,yes,904,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,904
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,2,aki,ukí,0,yes,504,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,504
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,3,méltatta,tabtotta,0,yes,600,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,600
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,4,a,ö,1,yes,1287,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,1287
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,5,biológust,boolómjat,1,yes,731,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,731
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,6,a,o,1,yes,644,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,644
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,7,cikkmegjelenés,jackugyjálenés,1,yes,728,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,728
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,8,kapcsán%2C,kurcsik%2C,0,yes,697,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,697
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,9,kapott,kérosz,0,yes,638,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,638
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,10,egy,evc,0,yes,530,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,530
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,72,0,Expt-A,16,11,díjat.,dépat.,0,yes,545,A kémikus%2C aki méltatta a biológust a cikkmegjelenés kapcsán%2C kapott egy díjat.,545
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,0,Kétséges,Kérvábes,0,yes,593,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,593
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,1,volt%2C,pelk%2C,1,yes,601,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,601
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,2,hogy,katy,0,yes,585,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,585
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,3,az,öz,1,yes,598,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,598
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,4,éjszakai,ámszacái,1,yes,745,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,745
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,5,műszakos,fortanos,0,yes,1003,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,1003
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,6,nyomdász,nyugdusz,0,yes,618,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,618
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,7,elkészül-e,altéstül-e,1,yes,961,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,961
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,8,a,ű,1,yes,1535,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,1535
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,9,hétfőre,hagöffe,1,yes,986,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,986
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,10,ígért,üdért,1,yes,653,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,653
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,11,újság,úpseb,0,yes,746,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,746
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,176,0,Filler-E,69,12,tördelésével.,tárdatéséget.,1,yes,753,Kétséges volt%2C hogy az éjszakai műszakos nyomdász elkészül-e a hétfőre ígért újság tördelésével.,753
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,0,A,I,0,yes,637,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,637
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,1,polgármester%2C,polgargaptot%2C,0,yes,835,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,835
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,2,akit,epít,0,yes,535,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,535
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,3,megdicsért,megdkadérm,0,yes,579,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,579
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,4,a,u,1,yes,653,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,653
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,5,kormányzó,kormeszöl,0,yes,493,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,493
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,6,a,ö,0,yes,467,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,467
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,7,sajtókonferencia,sójtakapcsedintés,1,yes,978,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,978
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,8,után%2C,áták%2C,1,yes,672,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,672
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,9,számított,szehínont,1,yes,634,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,634
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,10,a,u,0,yes,446,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,446
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,66,0,Expt-C,14,11,győzelemre.,zsuleledbe.,0,yes,727,A polgármester%2C akit megdicsért a kormányzó a sajtókonferencia után%2C számított a győzelemre.,727
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,0,Nyilvánvaló,Nyirvéljásó,0,yes,559,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,559
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,1,volt%2C,vilt%2C,0,yes,720,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,720
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,2,hogy,pőgy,0,yes,565,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,565
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,3,a,ö,1,yes,619,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,619
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,4,hivatalnok,eksatalosp,0,yes,610,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,610
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,5,hősies,vótien,0,yes,697,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,697
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,6,tetteinek,blöfeálek,1,yes,772,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,772
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,7,köszönhetően,klapösrorüen,0,yes,675,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,675
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,8,fog,vük,1,yes,678,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,678
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,9,érdemérmet,érdadérürt,1,yes,777,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,777
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,10,kapni,tatni,1,yes,772,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,772
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,11,jövő,imdő,0,yes,954,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,954
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,174,0,Filler-E,67,12,tavasszal.,timanyzok.,0,yes,565,Nyilvánvaló volt%2C hogy a hivatalnok hősies tetteinek köszönhetően fog érdemérmet kapni jövő tavasszal.,565
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,0,Az,Öz,0,yes,530,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,530
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,1,a,ű,1,yes,571,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,571
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,2,gyanú%2C,nyegú%2C,0,yes,699,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,699
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,3,hogy,büly,0,yes,766,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,766
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,4,a,u,0,yes,529,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,529
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,5,házigazda,púlikahda,1,yes,820,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,820
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,6,rohadt,révard,1,yes,921,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,921
1682367157,eb2364a04ae4b5095da57a88d8c7e2fe,Maze,153,0,Filler-B,46,7,gyümölcsöt,gyítölnyőm,1,yes,653,Az a gyanú%2C hogy a házigazda rohadt gyümölcsöt tálalt fel%2C hamar elterjedt a környéken.,653
