Subject,Condition,Item,Word,option.1,option2,side,correct,RT,fulltext,withredo
42,MatrixTheStill,6,9,will,wims,0,1,4314,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,4314
42,MatrixTheStill,6,10,still,stist,0,1,42126,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,42126
42,MatrixTheStill,6,11,dump,duch,0,1,917,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,917
42,MatrixTheStill,6,12,a,e,0,1,629,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,629
42,MatrixTheStill,6,13,stock,stonk,1,1,1568,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,1568
42,MatrixTheStill,6,14,for,ror,1,1,1157,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,1157
42,MatrixTheStill,6,15,personal,pergetal,1,1,828,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,828
42,MatrixTheStill,6,16,gain.,gacs.,1,1,1095,The investor that no lender identified by her handwriting will still dump a stock for personal gain.,1095
42,MatrixTheStill,36,0,The,Thi,0,1,799,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,799
42,MatrixTheStill,36,1,prospector,protrictor,0,1,746,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,746
42,MatrixTheStill,36,2,that,thut,0,1,695,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,695
42,MatrixTheStill,36,3,no,na,1,1,567,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,567
42,MatrixTheStill,36,4,cowboy,cowsom,0,1,656,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,656
42,MatrixTheStill,36,5,shared,shased,1,1,728,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,728
42,MatrixTheStill,36,6,a,e,0,1,584,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,584
42,MatrixTheStill,36,7,drink,drire,1,1,568,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,568
42,MatrixTheStill,36,8,with,wiss,1,1,459,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,459
42,MatrixTheStill,36,9,will,wips,0,1,485,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,485
42,MatrixTheStill,36,10,still,stell,0,1,712,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,712
42,MatrixTheStill,36,11,reveal,recial,0,1,648,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,648
42,MatrixTheStill,36,12,the,whe,1,1,552,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,552
42,MatrixTheStill,36,13,location,taration,0,1,608,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,608
42,MatrixTheStill,36,14,of,oy,0,0,432,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,
42,MatrixTheStill,36,15,the,que,1,0,NA,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,
42,MatrixTheStill,36,16,gold.,golt.,0,0,NA,The prospector that no cowboy shared a drink with will still reveal the location of the gold.,
42,MatrixNoStill,23,0,No,Na,0,1,774,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,774
42,MatrixNoStill,23,1,judge,junch,0,1,586,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,586
42,MatrixNoStill,23,2,that,grat,0,1,647,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,647
42,MatrixNoStill,23,3,the,thi,1,1,615,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,615
42,MatrixNoStill,23,4,bailiff,bainipe,0,1,929,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,929
42,MatrixNoStill,23,5,liked,loked,0,1,811,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,811
42,MatrixNoStill,23,6,for,fom,1,1,829,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,829
42,MatrixNoStill,23,7,his,hus,0,1,600,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,600
42,MatrixNoStill,23,8,swiftness,swareness,1,1,928,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,928
42,MatrixNoStill,23,9,will,wist,0,1,611,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,611
42,MatrixNoStill,23,10,still,stull,0,1,588,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,588
42,MatrixNoStill,23,11,try,tre,0,1,649,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,649
42,MatrixNoStill,23,12,a,e,1,1,552,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,552
42,MatrixNoStill,23,13,case,cose,1,0,441,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,
42,MatrixNoStill,23,14,without,gathout,1,0,NA,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,
42,MatrixNoStill,23,15,video,neteo,0,0,NA,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,
42,MatrixNoStill,23,16,evidence.,edibance.,1,0,NA,No judge that the bailiff liked for his swiftness will still try a case without video evidence.,
42,BothTheStill,25,0,The,Thi,0,1,532,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,532
42,BothTheStill,25,1,dancer,dorner,1,1,671,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,671
42,BothTheStill,25,2,that,thit,1,1,511,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,511
42,BothTheStill,25,3,the,que,0,1,481,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,481
42,BothTheStill,25,4,ballerina,bommerila,0,1,580,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,580
42,BothTheStill,25,5,trusted,chisted,1,1,824,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,824
42,BothTheStill,25,6,to,tu,0,1,521,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,521
42,BothTheStill,25,7,catch,cales,0,1,659,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,659
42,BothTheStill,25,8,her,hor,1,1,456,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,456
42,BothTheStill,25,9,will,wims,0,1,493,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,493
42,BothTheStill,25,10,still,stigs,1,1,746,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,746
42,BothTheStill,25,11,learn,leace,0,1,574,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,574
42,BothTheStill,25,12,the,que,0,1,554,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,554
42,BothTheStill,25,13,choreography,quoseecrathy,0,1,659,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,659
42,BothTheStill,25,14,for,fos,1,0,483,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,
42,BothTheStill,25,15,the,que,1,0,NA,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,
42,BothTheStill,25,16,show.,clow.,0,0,NA,The dancer that the ballerina trusted to catch her will still learn the choreography for the show.,
42,BothTheEver,10,0,The,Whe,0,1,734,The candidate that the committee invited to the interview will ever submit a resume with little experience.,734
42,BothTheEver,10,1,candidate,candifent,0,1,656,The candidate that the committee invited to the interview will ever submit a resume with little experience.,656
42,BothTheEver,10,2,that,thit,0,1,592,The candidate that the committee invited to the interview will ever submit a resume with little experience.,592
42,BothTheEver,10,3,the,que,0,1,446,The candidate that the committee invited to the interview will ever submit a resume with little experience.,446
42,BothTheEver,10,4,committee,compattia,1,1,634,The candidate that the committee invited to the interview will ever submit a resume with little experience.,634
42,BothTheEver,10,5,invited,inruned,0,1,722,The candidate that the committee invited to the interview will ever submit a resume with little experience.,722
42,BothTheEver,10,6,to,te,0,1,350,The candidate that the committee invited to the interview will ever submit a resume with little experience.,350
42,BothTheEver,10,7,the,que,0,1,552,The candidate that the committee invited to the interview will ever submit a resume with little experience.,552
42,BothTheEver,10,8,interview,interpook,0,1,770,The candidate that the committee invited to the interview will ever submit a resume with little experience.,770
42,BothTheEver,10,9,will,wims,1,1,630,The candidate that the committee invited to the interview will ever submit a resume with little experience.,630
42,BothTheEver,10,10,ever,ucer,0,1,474,The candidate that the committee invited to the interview will ever submit a resume with little experience.,474
42,BothTheEver,10,11,submit,subcot,0,1,758,The candidate that the committee invited to the interview will ever submit a resume with little experience.,758
42,BothTheEver,10,12,a,e,1,1,566,The candidate that the committee invited to the interview will ever submit a resume with little experience.,566
42,BothTheEver,10,13,resume,rebull,1,1,545,The candidate that the committee invited to the interview will ever submit a resume with little experience.,545
42,BothTheEver,10,14,with,wirk,1,1,609,The candidate that the committee invited to the interview will ever submit a resume with little experience.,609
